"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N5","22-Jan-2020","      11353.59","      11360.00","      11360.00","      11345.15","      11345.30","      11346.54","      11351.08","        628","             7128479.95","         88","        614","         97.77"
"SBIN","N6","22-Jan-2020","      11084.63","      11100.00","      11120.00","      11100.00","      11120.00","      11116.00","      11116.00","          5","               55580.00","          2","          5","        100.00"
"SBIN","EQ","23-Jan-2020","        316.15","        316.00","        324.80","        314.15","        323.15","        323.20","        320.25","   33293610","         10662180216.10","     227748","    7297640","         21.92"
"SBIN","N2","23-Jan-2020","      11199.97","      11165.00","      11165.00","      11160.00","      11160.00","      11160.00","      11162.27","         60","              669736.00","         11","         60","        100.00"
"SBIN","N5","23-Jan-2020","      11346.54","      11355.00","      11355.00","      11341.00","      11346.00","      11344.16","      11347.05","        762","             8646455.53","         77","        699","         91.73"
"SBIN","N6","23-Jan-2020","      11116.00","      11160.00","      11160.00","      11160.00","      11160.00","      11160.00","      11160.00","          1","               11160.00","          1","          1","        100.00"
"SBIN","EQ","24-Jan-2020","        323.20","        323.50","        327.30","        321.15","        324.30","        324.05","        325.15","   22706879","          7383247383.75","     146667","    3659434","         16.12"
"SBIN","N2","24-Jan-2020","      11160.00","      11175.00","      11175.00","      11170.00","      11170.00","      11170.83","      11170.83","         12","              134050.00","          3","         10","         83.33"
"SBIN","N5","24-Jan-2020","      11344.16","      11350.00","      11351.00","      11340.00","      11340.00","      11341.41","      11344.59","        874","             9915170.06","        112","        872","         99.77"
"SBIN","N6","24-Jan-2020","      11160.00","      11150.00","      11150.00","      11100.00","      11100.00","      11100.33","      11112.68","        153","             1700240.00","         13","        153","        100.00"
"SBIN","EQ","27-Jan-2020","        324.05","        320.90","        322.00","        315.80","        316.40","        316.20","        318.82","   23309355","          7431557623.30","     148768","    4320370","         18.53"
"SBIN","N2","27-Jan-2020","      11170.83","      11180.00","      11202.00","      11180.00","      11202.00","      11202.00","      11182.75","          8","               89462.00","          3","          8","        100.00"
"SBIN","N5","27-Jan-2020","      11341.41","      11350.00","      11350.00","      11333.00","      11347.75","      11346.30","      11343.61","        838","             9505941.38","         89","        824","         98.33"
"SBIN","N6","27-Jan-2020","      11100.33","      11102.00","      11102.00","      11102.00","      11102.00","      11102.00","      11102.00","          2","               22204.00","          2","          2","        100.00"
"SBIN","EQ","28-Jan-2020","        316.20","        317.95","        320.00","        311.05","        316.40","        315.10","        316.67","   26488426","          8388015228.10","     173879","    3621852","         13.67"
"SBIN","N2","28-Jan-2020","      11202.00","      11200.00","      11220.00","      11199.70","      11199.70","      11200.04","      11201.02","        224","             2509027.62","         29","        207","         92.41"
"SBIN","N5","28-Jan-2020","      11346.30","      11350.00","      11350.00","      11335.10","      11340.00","      11339.40","      11341.76","       1141","            12940951.03","         90","       1075","         94.22"
"SBIN","N6","28-Jan-2020","      11102.00","      11125.00","      11125.00","      11104.00","      11104.00","      11111.33","      11116.17","          6","               66697.00","          5","          5","         83.33"
"SBIN","EQ","29-Jan-2020","        315.10","        317.85","        319.70","        315.55","        316.95","        316.45","        317.75","   23914114","          7598704488.45","     143297","    3732713","         15.61"
"SBIN","N2","29-Jan-2020","      11200.04","      11202.10","      11202.10","      11182.00","      11182.00","      11182.00","      11200.86","        105","             1176090.80","         15","        105","        100.00"
"SBIN","N5","29-Jan-2020","      11339.40","      11349.95","      11498.00","      11340.00","      11360.00","      11364.39","      11383.76","        490","             5578043.24","         82","        421","         85.92"
"SBIN","N6","29-Jan-2020","      11111.33","      11116.00","      11116.00","      11116.00","      11116.00","      11116.00","      11116.00","         19","              211204.00","          4","         19","        100.00"
"SBIN","EQ","30-Jan-2020","        316.45","        316.75","        316.75","        305.65","        310.00","        310.70","        311.18","   35802330","         11141017855.00","     227687","   10298428","         28.76"
"SBIN","N2","30-Jan-2020","      11182.00","      11290.00","      11290.00","      11191.00","      11191.00","      11191.00","      11268.69","         13","              146493.00","          3","         13","        100.00"
"SBIN","N5","30-Jan-2020","      11364.39","      11371.00","      11440.00","      11371.00","      11384.00","      11410.15","      11400.03","        461","             5255415.20","         85","        421","         91.32"
"SBIN","N6","30-Jan-2020","      11116.00","      11117.00","      11117.00","      11117.00","      11117.00","      11117.00","      11117.00","          3","               33351.00","          2","          3","        100.00"
