"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"COALINDIA","EQ","12-May-2020","        128.45","        128.20","        129.05","        125.30","        127.00","        126.85","        126.76","    8128532","          1030395009.35","      67381","    3907157","         48.07"
"COALINDIA","EQ","13-May-2020","        126.85","        132.50","        132.50","        128.50","        131.00","        130.60","        130.69","   11135899","          1455373363.40","      87482","    5376356","         48.28"
"COALINDIA","EQ","14-May-2020","        130.60","        129.85","        131.45","        128.05","        128.95","        128.65","        129.27","    5663229","           732066459.40","      48845","    1979804","         34.96"
"COALINDIA","EQ","15-May-2020","        128.65","        129.70","        130.85","        127.75","        129.40","        129.60","        129.57","    6296866","           815855264.95","      48958","    1808288","         28.72"
"COALINDIA","EQ","18-May-2020","        129.60","        127.00","        127.00","        121.05","        121.80","        121.70","        123.23","   24334222","          2998644153.60","     167369","    7997000","         32.86"
"COALINDIA","EQ","19-May-2020","        121.70","        123.10","        124.15","        121.80","        123.65","        123.60","        123.22","    9537937","          1175300503.45","      70856","    3779678","         39.63"
"COALINDIA","EQ","20-May-2020","        123.60","        123.00","        125.15","        121.85","        123.40","        123.25","        123.51","    8087994","           998920077.55","      83321","    3704760","         45.81"
"COALINDIA","EQ","21-May-2020","        123.25","        123.90","        126.25","        122.80","        124.80","        124.50","        124.68","    6187533","           771445889.25","      42468","    1940389","         31.36"
"COALINDIA","EQ","22-May-2020","        124.50","        124.00","        126.05","        121.90","        125.50","        125.20","        124.27","    7129073","           885933591.40","      50794","    2289302","         32.11"
"COALINDIA","EQ","26-May-2020","        125.20","        125.85","        128.00","        125.00","        127.30","        127.25","        126.68","    6183000","           783232345.05","      43527","    2509769","         40.59"
"COALINDIA","EQ","27-May-2020","        127.25","        127.25","        131.35","        126.00","        130.50","        130.80","        128.98","    6084266","           784740474.40","      53996","    2012812","         33.08"
"COALINDIA","EQ","28-May-2020","        130.80","        130.85","        134.30","        129.30","        133.60","        133.90","        133.07","    7883181","          1049026228.20","      52289","    3126845","         39.66"
"COALINDIA","EQ","29-May-2020","        133.90","        133.50","        142.45","        132.25","        140.65","        141.30","        138.64","   16208002","          2247044365.55","      93501","    6655822","         41.07"
"COALINDIA","EQ","01-Jun-2020","        141.30","        142.10","        149.75","        141.55","        147.65","        148.55","        145.86","   21205031","          3092945519.75","      99115","    9675369","         45.63"
"COALINDIA","EQ","02-Jun-2020","        148.55","        149.15","        149.15","        143.00","        143.65","        143.40","        144.15","   16680118","          2404380247.50","     125175","    4900534","         29.38"
"COALINDIA","EQ","03-Jun-2020","        143.40","        145.00","        145.10","        141.10","        141.30","        141.70","        142.79","   11561360","          1650889377.25","      81683","    4514936","         39.05"
"COALINDIA","EQ","04-Jun-2020","        141.70","        141.00","        142.60","        139.35","        140.60","        140.25","        140.56","    6295322","           884868807.00","      47936","    1678756","         26.67"
"COALINDIA","EQ","05-Jun-2020","        140.25","        141.00","        145.75","        140.50","        145.40","        144.85","        143.70","   11872638","          1706128890.90","      76530","    4836338","         40.74"
"COALINDIA","EQ","08-Jun-2020","        144.85","        148.00","        148.95","        144.75","        146.85","        146.70","        147.03","   11258936","          1655354631.85","      74920","    3785371","         33.62"
"COALINDIA","EQ","09-Jun-2020","        146.70","        147.95","        147.95","        143.65","        144.20","        144.30","        145.06","    6957097","          1009170865.55","      50309","    1863336","         26.78"
"COALINDIA","EQ","10-Jun-2020","        144.30","        144.00","        144.75","        140.20","        140.85","        140.70","        141.91","    8915113","          1265174633.85","      58961","    3517808","         39.46"
"COALINDIA","EQ","11-Jun-2020","        140.70","        140.85","        142.90","        137.50","        137.90","        137.70","        140.22","    9259409","          1298384513.60","      66927","    2652215","         28.64"
"COALINDIA","EQ","12-Jun-2020","        137.70","        133.10","        135.55","        132.70","        134.70","        134.65","        134.30","    8425506","          1131505864.05","      71487","    2962171","         35.16"
"COALINDIA","EQ","15-Jun-2020","        134.65","        134.70","        135.00","        130.50","        132.35","        132.10","        132.41","    8217883","          1088093839.45","      54843","    2785520","         33.90"
"COALINDIA","EQ","16-Jun-2020","        132.10","        134.50","        135.00","        129.55","        131.35","        131.15","        131.86","    7130557","           940261825.80","      46869","    2729722","         38.28"
"COALINDIA","EQ","17-Jun-2020","        131.15","        131.15","        133.90","        129.10","        129.45","        129.45","        131.14","    9072521","          1189770669.75","      57866","    3698291","         40.76"
"COALINDIA","EQ","18-Jun-2020","        129.45","        129.00","        139.70","        128.15","        137.65","        137.60","        135.98","   34587382","          4703231231.50","     173947","    5392585","         15.59"
"COALINDIA","EQ","19-Jun-2020","        137.60","        140.00","        140.00","        135.20","        137.00","        137.25","        136.92","   17468342","          2391791374.40","      88714","    5328926","         30.51"
"COALINDIA","EQ","22-Jun-2020","        137.25","        137.25","        143.95","        137.10","        143.70","        143.65","        141.75","   19716497","          2794795907.80","      95804","    7891260","         40.02"
"COALINDIA","EQ","23-Jun-2020","        143.65","        144.95","        146.75","        143.20","        144.10","        143.85","        144.87","   10955603","          1587149841.40","      63587","    2152190","         41.57"
"COALINDIA","EQ","24-Jun-2020","        143.85","        145.70","        146.45","        140.75","        141.85","        141.55","        142.81","   10639900","          1519517614.60","      62216","    2991754","         28.12"
"COALINDIA","EQ","25-Jun-2020","        141.55","        140.35","        143.65","        138.35","        139.20","        140.40","        140.56","   33546613","          4715362618.15","     107189","   15656332","         46.67"
"COALINDIA","EQ","26-Jun-2020","        140.40","        140.90","        143.00","        139.60","        142.10","        142.10","        142.02","    8096021","          1149824367.30","      46554","    2163875","         26.73"
"COALINDIA","EQ","29-Jun-2020","        142.10","        140.55","        140.85","        134.15","        135.05","        134.85","        135.94","   14576506","          1981520443.25","      97559","    4822561","         33.08"
"COALINDIA","EQ","30-Jun-2020","        134.85","        136.35","        137.15","        132.35","        133.15","        132.85","        134.67","    9576074","          1289649395.35","      61798","    3279784","         34.25"
"COALINDIA","EQ","01-Jul-2020","        132.85","        132.85","        134.65","        131.40","        134.05","        133.85","        133.51","    8413691","          1123341790.75","      47189","    2143545","         25.48"
"COALINDIA","EQ","02-Jul-2020","        133.85","        134.05","        135.00","        132.80","        133.75","        133.60","        133.69","    7746561","          1035665270.70","      47067","    2369671","         30.59"
"COALINDIA","EQ","03-Jul-2020","        133.60","        134.40","        135.90","        133.05","        135.00","        135.25","        134.37","    9093435","          1221869662.10","      62413","    2972361","         32.69"
"COALINDIA","EQ","06-Jul-2020","        135.25","        136.30","        137.50","        135.25","        135.85","        135.85","        136.17","    9491956","          1292496413.20","      48520","    3101204","         32.67"
"COALINDIA","EQ","07-Jul-2020","        135.85","        136.50","        136.70","        132.60","        133.00","        132.85","        133.63","    9905750","          1323753577.50","      94169","    4459127","         45.02"
"COALINDIA","EQ","08-Jul-2020","        132.85","        132.95","        134.45","        131.60","        132.85","        132.85","        132.92","   12308840","          1636032833.65","      70137","    4798469","         38.98"
"COALINDIA","EQ","09-Jul-2020","        132.85","        133.50","        135.30","        129.10","        130.80","        130.40","        131.48","   19348275","          2543822744.20","     113948","    8447928","         43.66"
"COALINDIA","EQ","10-Jul-2020","        130.40","        129.50","        132.25","        128.20","        131.25","        131.20","        130.67","   17079042","          2231709006.65","      94861","    5097240","         29.84"
"COALINDIA","EQ","13-Jul-2020","        131.20","        131.80","        132.45","        130.30","        130.65","        130.50","        130.98","    7748616","          1014945494.55","      58621","    3158897","         40.77"
"COALINDIA","EQ","14-Jul-2020","        130.50","        130.40","        130.40","        128.00","        128.25","        128.25","        128.94","    7234663","           932861438.55","      56207","    2750599","         38.02"
"COALINDIA","EQ","15-Jul-2020","        128.25","        128.85","        129.45","        127.55","        128.20","        128.00","        128.51","    7037830","           904450444.70","      54870","    3089399","         43.90"
"COALINDIA","EQ","16-Jul-2020","        128.00","        127.75","        128.00","        124.60","        126.05","        126.15","        125.70","   11785672","          1481479175.55","     113925","    3788917","         32.15"
"COALINDIA","EQ","17-Jul-2020","        126.15","        126.60","        132.05","        126.60","        130.95","        130.60","        129.30","   11331580","          1465214709.25","      62603","    3999890","         35.30"
"COALINDIA","EQ","20-Jul-2020","        130.60","        133.50","        134.60","        131.70","        133.10","        133.00","        133.43","   16602099","          2215244464.60","     136914","    4722851","         28.45"
"COALINDIA","EQ","21-Jul-2020","        133.00","        133.50","        134.50","        132.00","        133.15","        133.10","        133.39","   10375599","          1384002436.60","     100505","    3854659","         37.15"
"COALINDIA","EQ","22-Jul-2020","        133.10","        133.70","        136.70","        132.75","        134.25","        134.10","        135.04","   14123442","          1907262494.45","      95814","    4667350","         33.05"
"COALINDIA","EQ","23-Jul-2020","        134.10","        134.90","        135.55","        133.20","        133.50","        133.45","        134.27","    5534401","           743081420.85","      34953","    1272852","         23.00"
"COALINDIA","EQ","24-Jul-2020","        133.45","        132.90","        132.90","        130.00","        131.50","        131.60","        131.16","    8426461","          1105218034.60","      53860","    2254150","         26.75"
"COALINDIA","EQ","27-Jul-2020","        131.60","        131.60","        131.80","        129.35","        130.00","        129.95","        130.37","    5361640","           699003212.40","      39588","    1364613","         25.45"
"COALINDIA","EQ","28-Jul-2020","        129.95","        130.10","        130.75","        128.55","        130.35","        130.45","        129.83","    5274400","           684779143.15","      31381","    1537890","         29.16"
"COALINDIA","EQ","29-Jul-2020","        130.45","        130.00","        132.50","        129.70","        131.25","        131.20","        131.42","    5730273","           753092661.30","      36367","    1726375","         30.13"
"COALINDIA","EQ","30-Jul-2020","        131.20","        131.30","        131.70","        128.30","        128.75","        128.60","        129.76","    5755343","           746808024.30","      63278","    2454335","         42.64"
"COALINDIA","EQ","31-Jul-2020","        128.60","        128.95","        130.00","        127.55","        129.55","        129.25","        128.77","    5310134","           683780289.90","      39395","    1466304","         27.61"
"COALINDIA","EQ","03-Aug-2020","        129.25","        129.90","        129.90","        128.10","        128.70","        128.40","        129.00","    4101652","           529095096.70","      27575","     917256","         22.36"
"COALINDIA","EQ","04-Aug-2020","        128.40","        129.60","        131.70","        128.50","        128.80","        128.75","        129.97","    8225373","          1069055187.75","      44797","    1976084","         24.02"
"COALINDIA","EQ","05-Aug-2020","        128.75","        129.15","        130.10","        128.20","        128.70","        128.45","        128.90","    6357551","           819508352.20","      39043","    2019704","         31.77"
"COALINDIA","EQ","06-Aug-2020","        128.45","        129.00","        131.20","        128.30","        128.90","        128.85","        129.59","    7905921","          1024502726.05","      48259","    2023673","         25.60"
