Date_new,Date,Description,Credit,Debit,Balance,Calculation Balance,Calculation Credit,Calculated Debit,Checker,Transaction Type,counter
11-04-2018,11-Apr-18,To Comm.on NEFT:/IBKL-SVCCOOPERATIV-004418101064434[ID:,0,16,-60382794.29,-60382794.29,0,16,True,NEFT,39
11-04-2018,11-Apr-18,To NEFT/IBKL-SVC COOPERATIV-004418101064429[ID:64429],0,180553,-60563347.29,-60563347.29,0,180553,True,NEFT,39
11-04-2018,11-Apr-18,To Comm.on NEFT:/IBKL-SVCCOOPERATIV-004418101064429[ID:,0,16,-60563363.29,-60563363.29,0,16,True,NEFT,39
11-04-2018,11-Apr-18,To NEFT/IBKL-SVC COOPERATIV-004418101064427[ID:64427],0,80998,-60644361.29,-60644361.29,0,80998,True,NEFT,39
11-04-2018,11-Apr-18,To Comm.on NEFT:/IBKL-SVCCOOPERATIV-004418101064427[ID:,0,6,-60644367.29,-60644367.29,0,6,True,NEFT,39
11-04-2018,11-Apr-18,To RTGS[ID:8825 For014102000012379 SVC COOPERATIVE BANK LTD],0,204366,-60848733.29,-60848733.29,0,204366,True,RTGS,39
11-04-2018,11-Apr-18,To Comm. on RTGS[ID:8825 For014102000012379 SVC COOPERATIVE BANK LTD],0,35,-60848768.29,-60848768.29,0,35,True,RTGS,39
11-04-2018,11-Apr-18,To RTGS[ID:8826 For014102000012379 SVC COOPERATIVE BANK LTD],0,229982,-61078750.29,-61078750.29,0,229982,True,RTGS,39
11-04-2018,11-Apr-18,To Comm. on RTGS[ID:8826 For014102000012379 SVC COOPERATIVE BANK LTD],0,35,-61078785.29,-61078785.29,0,35,True,RTGS,39
11-04-2018,11-Apr-18,To NEFT/UTIB-AKSHAYMEHRA-004418101064424[ID:64424],0,19532,-61098317.29,-61098317.29,0,19532,True,NEFT,39
11-04-2018,11-Apr-18,To Comm.onNEFT:/UTIB-AKSHAYMEHRA-004418101064424[ID:64,0,6,-61098323.29,-61098323.29,0,6,True,NEFT,39
11-04-2018,11-Apr-18,To NEFT/UTIB-DIPAKGHOSH-004418101064423[ID:64423],0,100000,-61198323.29,-61198323.29,0,100000,True,NEFT,39
11-04-2018,11-Apr-18,To Comm.on NEFT:/UTIB-DIPAKGHOSH-004418101064423[ID:64423],0,6,-61198329.29,-61198329.29,0,6,True,NEFT,39
11-04-2018,11-Apr-18,To NEFT/HDFC-INDUSTRIALGAS-004418101064421[ID:64421],0,100000,-61298329.29,-61298329.29,0,100000,True,NEFT,39
11-04-2018,11-Apr-18,To Comm.onNEFT:/HDFC-INDUSTRIAL GAS-004418101064421[ID:64421],0,6,-61298335.29,-61298335.29,0,6,True,NEFT,39
11-04-2018,11-Apr-18,To ROC CHARGE OF VEHICLELOAN 7.00 LACSTo LC-No 172 Retired,0,8960,-61307295.29,-61307295.29,0,8960,True,CHARGES,39
12-04-2018,12-Apr-18,To LC-No 172 Retired,0,1582773,-62890068.29,-62890068.29,0,1582773,True,Others,39
12-04-2018,12-Apr-18,To Self,0,25000,-62915068.29,-62915068.29,0,25000,True,CASH,39
12-04-2018,12-Apr-18,To NEFT/UTIB-SHAHANWAZALAM-004418102064512[ID:64512],0,25000,-62940068.29,-62940068.29,0,25000,True,NEFT,39
12-04-2018,12-Apr-18,To Comm.onNEFT:/UTIB-SHAHANWAZALAM-004418102064512[ID:6451,0,6,-62940074.29,-62940074.29,0,6,True,NEFT,39
12-04-2018,12-Apr-18,To RTGS[ID:8828 For 0112396848INESH ACCERRO LTD]To Comm. on RTGS[ID:8828 For,0,1000000,-63940074.29,-63940074.29,0,1000000,True,RTGS,39
12-04-2018,12-Apr-18,To Comm. on RTGS[ID:8828 For0112396848 INESH ACCERROLTD],0,60,-63940134.29,-63940134.29,0,60,True,RTGS,39
12-04-2018,12-Apr-18,EXECUTIVE ENGINEER MIDCParticularsEXECUTIVE ENGINEER MIDC,0,3639,-63943773.29,-63943773.29,0,3639,True,Others,39
12-04-2018,12-Apr-18,EXECUTIVE ENGINEER MIDC,0,1562,-63945335.29,-63945335.29,0,1562,True,Others,39
12-04-2018,12-Apr-18,OM LIFTERS,0,131320,-64076655.29,-64076655.29,0,131320,True,Others,39
12-04-2018,12-Apr-18,EXECUTIVE ENGINEER MIDC,0,3786,-64080441.29,-64080441.29,0,3786,True,Others,39
12-04-2018,12-Apr-18,To PART COMM ON LC NO 188,0,83,-64080524.29,-64080524.29,0,83,True,Others,39
12-04-2018,12-Apr-18,To PART COMM ON LC NO 189,0,747,-64081271.29,-64081271.29,0,747,True,Others,39
13-04-2018,13-Apr-18,To NEFT/UTIB-AMOLLAD-004418103064593[ID:64593]To Comm.on NEFT:/UTIB-AMOL,0,10000,-64091271.29,-64091271.29,0,10000,True,NEFT,39
13-04-2018,13-Apr-18,To Comm.on NEFT:/UTIB-AMOLLAD-004418103064593[ID:64593]DRILLTECH ENTERPRISES,0,3,-64091274.29,-64091274.29,0,3,True,NEFT,39
13-04-2018,13-Apr-18,DRILLTECH ENTERPRISES,0,250000,-64341274.29,-64341274.29,0,250000,True,Others,39
13-04-2018,13-Apr-18,SHUBH STATIONERY ANDXEROXTo SI TL/B-LOAN/187,0,28025,-64369299.29,-64369299.29,0,28025,True,ECS,39
16-04-2018,16-Apr-18,To SI TL/B-LOAN/187,0,35700,-64404999.29,-64404999.29,0,35700,True,ECS,39
16-04-2018,16-Apr-18,To DECS TP-ICICI B1444583326To NEFT/UTIB-SHAHANWAZ,0,13680,-64418679.29,-64418679.29,0,13680,True,NEFT,39
16-04-2018,16-Apr-18,To NEFT/UTIB-SHAHANWAZALAM-004418106064706[ID:64706],0,21000,-64439679.29,-64439679.29,0,21000,True,NEFT,39
16-04-2018,16-Apr-18,To Comm.onNEFT:/UTIB-SHAHANWAZALAM-004418106064706[ID:6470,0,6,-64439685.29,-64439685.29,0,6,True,NEFT,39
16-04-2018,16-Apr-18,BALAJI INFOTECH INDUSTRIALPREMISES CO OP SOC LTDN K ENGINEERS,0,12771,-64452456.29,-64452456.29,0,12771,True,Others,39
17-04-2018,17-Apr-18,N K ENGINEERS,0,37120,-64489576.29,-64489576.29,0,37120,True,Others,39
17-04-2018,17-Apr-18,SHAH BROTHERS ISPAT PVTLTDSHREE SHYAM ROAD,0,16247,-64505823.29,-64505823.29,0,16247,True,Others,39
17-04-2018,17-Apr-18,SHREE SHYAM ROADTRANSPORT COTo NEFT/SIBL-SUNPOWER,0,173300,-64679123.29,-64679123.29,0,173300,True,NEFT,39
17-04-2018,17-Apr-18,To NEFT/SIBL-SUNPOWERTRADIN-004418107064801[ID:64801],0,88000,-64767123.29,-64767123.29,0,88000,True,NEFT,39
17-04-2018,17-Apr-18,To Comm.onNEFT:/SIBL-SUNPOWERTRADIN-004418107064801[ID:648,0,6,-64767129.29,-64767129.29,0,6,True,NEFT,39
18-04-2018,18-Apr-18,To NEFT/UTIB-SHAHANWAZALAM-004418108064866[ID:64866],0,25000,-64792129.29,-64792129.29,0,25000,True,NEFT,39
18-04-2018,18-Apr-18,To Comm.onNEFT:/UTIB-SHAHANWAZALAM-004418108064866[ID:6486,0,6,-64792135.29,-64792135.29,0,6,True,NEFT,39
18-04-2018,18-Apr-18,By RTGS ID:8872 [From226902000000437 CULMINATINGPROJECT PVT LTD 4 K K,1800000,0,-62992135.29,-62992135.29,1800000,0,True,RTGS,39
18-04-2018,18-Apr-18,To RTGS[ID:8878 For0157083000001562 SUNPOWERTRADING PVT LTD],0,1672067,-64664202.29,-64664202.29,0,1672067,True,RTGS,39
18-04-2018,18-Apr-18,To Comm. on RTGS[ID:8878 For0157083000001562 SUNPOWERTRADING PVT LTD],0,64,-64664266.29,-64664266.29,0,64,True,RTGS,39
18-04-2018,18-Apr-18,To Commission Charged onLC/No.226To Service Charges Charged on,0,35402,-64699668.29,-64699668.29,0,35402,True,CHARGES,39
18-04-2018,18-Apr-18,To Service Charges Charged onLC/No.226To NEFT/SIBL-SUNPOWER,0,1180,-64700848.29,-64700848.29,0,1180,True,CHARGES,39
18-04-2018,18-Apr-18,To NEFT/SIBL-SUNPOWERTRADIN-004418108064912[ID:64912],0,173000,-64873848.29,-64873848.29,0,173000,True,NEFT,39
18-04-2018,18-Apr-18,To Comm.onNEFT:/SIBL-SUNPOWERTRADIN-004418108064912[ID:649,0,16,-64873864.29,-64873864.29,0,16,True,NEFT,39
19-04-2018,19-Apr-18,RESHMA CATERERS,0,1275,-64875139.29,-64875139.29,0,1275,True,Others,39
19-04-2018,19-Apr-18,By RTGS ID:8885 From24605053424M/S NOVATECHPROJECTS (I) PRIVATE,4000000,0,-60875139.29,-60875139.29,4000000,0,True,RTGS,39
19-04-2018,19-Apr-18,"To REAL OF BILLSBERGER/19,20, BHEL/113By Mrg",0,3629357,-64504496.29,-64504496.29,0,3629357,True,Others,39
19-04-2018,19-Apr-18,By MrgRev.GEN(BD)7/1174/HundiNo.BERGER/0019,149572,0,-64354924.29,-64354924.29,149572,0,True,Others,39
19-04-2018,19-Apr-18,To Hundi No (BERGER/0019),0,22294,-64377218.29,-64377218.29,0,22294,True,Others,39
19-04-2018,19-Apr-18,By MrgRev.GEN(BD)7/1175/HundiNo.BERGER/0020,125176.6,0,-64252041.69,-64252041.69,125176.600000002,0,True,Others,39
19-04-2018,19-Apr-18,To Hundi No (BERGER/0020),0,18658,-64270699.69,-64270699.69,0,18658,True,Others,39
19-04-2018,19-Apr-18,By MrgRev.GEN(BD)7/1181/HundiNo.BHEL/113,88187.1,0,-64182512.59,-64182512.59,88187.099999994,0,True,Others,39
19-04-2018,19-Apr-18,To Hundi No (BHEL/113),0,1827,-64184339.59,-64184339.59,0,1827,True,Others,39
19-04-2018,19-Apr-18,By NEFT/SBIN-RAMAGUNDAMFERT-SBIN318109058506[ID:64994],4551966,0,-59632373.59,-59632373.59,4551966,0,True,NEFT,39
20-04-2018,20-Apr-18,To NEFT/HDFC-DESHMUKHENGGC-004418110065030[ID:65030],0,5400,-59637773.59,-59637773.59,0,5400,True,NEFT,39
20-04-2018,20-Apr-18,To Comm.onNEFT:/HDFC-DESHMUKH ENGGC-004418110065030[ID:65030],0,3,-59637776.59,-59637776.59,0,3,True,NEFT,39
20-04-2018,20-Apr-18,By NEFT ID:65034 [FromBHAVYA STEELSALLOYS PVTLTD],169212,0,-59468564.59,-59468564.59,169212,0,True,NEFT,39
20-04-2018,20-Apr-18,To NEFT/UTIB-SANDEEPSAXENA-004418110065035[ID:65035],0,15000,-59483564.59,-59483564.59,0,15000,True,NEFT,39
20-04-2018,20-Apr-18,To Comm.onNEFT:/UTIB-SANDEEPSAXENA-004418110065035[ID:65,0,6,-59483570.59,-59483570.59,0,6,True,NEFT,39
20-04-2018,20-Apr-18,SHREE SHYAM TRAILORSERVICESSHREEJI ENTERPRISES,0,9000,-59492570.59,-59492570.59,0,9000,True,Others,39
20-04-2018,20-Apr-18,SHREEJI ENTERPRISES,0,5074,-59497644.59,-59497644.59,0,5074,True,Others,39
20-04-2018,20-Apr-18,SPENTA GASKETS AND SEAL,0,33040,-59530684.59,-59530684.59,0,33040,True,Others,39
20-04-2018,20-Apr-18,By RTGS ID:8887 From24605053424M/S NOVATECHPROJECTS (I) PRIVATE,3000000,0,-56530684.59,-56530684.59,3000000,0,True,RTGS,39
20-04-2018,20-Apr-18,To REALISATION OF BILLS -NPI/AMB/0043 & BHEL/112By Mrg,0,8042047,-64572731.59,-64572731.59,0,8042047,True,Others,39
20-04-2018,20-Apr-18,By MrgRev.GEN(BD)7/1178/HundiNo.NPI/AMB/0043,728918,0,-63843813.59,-63843813.59,728918,0,True,Others,39
20-04-2018,20-Apr-18,To Hundi No (NPI/AMB/0043),0,128150,-63971963.59,-63971963.59,0,128150,True,Others,39
20-04-2018,20-Apr-18,By MrgRev.GEN(BD)7/1180/HundiNo.BHEL/112,75286.7,0,-63896676.89,-63896676.89,75286.700000003,0,True,Others,39
20-04-2018,20-Apr-18,To Hundi No (BHEL/112),0,1819,-63898495.89,-63898495.89,0,1819,True,Others,39
20-04-2018,20-Apr-18,To Commission Charged onLC/No.227To Service Charges Charged on,0,8929,-63907424.89,-63907424.89,0,8929,True,CHARGES,39
20-04-2018,20-Apr-18,To Service Charges Charged onLC/No.227By Disc. GEN(BD)7/Hundi,0,1180,-63908604.89,-63908604.89,0,1180,True,CHARGES,39
20-04-2018,20-Apr-18,By Disc. GEN(BD)7/HundiNo.GACL/73To Disc. GEN(BD)7/Hundi,2957968.8,0,-60950636.09,-60950636.09,2957968.8,0,True,Others,39
20-04-2018,20-Apr-18,To Disc. GEN(BD)7/HundiNo.GACL/73By Disc. GEN(BD)7/Hundi,0,52595,-61003231.09,-61003231.09,0,52595,True,Others,39
20-04-2018,20-Apr-18,By Disc. GEN(BD)7/HundiNo.BERGER/31To Disc. GEN(BD)7/Hundi,3026700,0,-57976531.09,-57976531.09,3026700,0,True,Others,39
20-04-2018,20-Apr-18,To Disc. GEN(BD)7/HundiNo.BERGER/31By Disc. GEN(BD)7/Hundi,0,63851,-58040382.09,-58040382.09,0,63851,True,Others,39
20-04-2018,20-Apr-18,By Disc. GEN(BD)7/HundiNo.BERGER/TAL/001To Disc. GEN(BD)7/Hundi,4570461.18,0,-53469920.91,-53469920.91,4570461.18000001,0,True,Others,39
20-04-2018,20-Apr-18,To Disc. GEN(BD)7/HundiNo.BERGER/TAL/001To NEFT/SCBL-NOVATECH,0,107437,-53577357.91,-53577357.91,0,107437,True,NEFT,39
20-04-2018,20-Apr-18,To NEFT/SCBL-NOVATECHPROJEC-004418110065066[ID:65066],0,3500000,-57077357.91,-57077357.91,0,3500000,True,NEFT,39
20-04-2018,20-Apr-18,To Comm.onNEFT:/SCBL-NOVATECHPROJEC-004418110065066[ID:65,0,29,-57077386.91,-57077386.91,0,29,True,NEFT,39
21-04-2018,21-Apr-18,To LC-No 172 Retired,0,435231,-57512617.91,-57512617.91,0,435231,True,Others,39
21-04-2018,21-Apr-18,To RTGS[ID:8892 For 0112396848INESH ACCERRO LTD]To Comm. on RTGS[ID:8892 For,0,1000000,-58512617.91,-58512617.91,0,1000000,True,RTGS,39
21-04-2018,21-Apr-18,To Comm. on RTGS[ID:8892 For0112396848 INESH ACCERROLTD],0,60,-58512677.91,-58512677.91,0,60,True,RTGS,39
21-04-2018,21-Apr-18,To RTGS[ID:8896 For32343227367 NOVATECHPROJECTS I PVT LTD],0,400000,-58912677.91,-58912677.91,0,400000,True,RTGS,39
21-04-2018,21-Apr-18,To Comm. on RTGS[ID:8896 For32343227367 NOVATECHPROJECTS I PVT LTD],0,32,-58912709.91,-58912709.91,0,32,True,RTGS,39
21-04-2018,21-Apr-18,To RTGS[ID:8893 For10150400000008 OMCONSULTING SERVICES],0,2338377,-61251086.91,-61251086.91,0,2338377,True,RTGS,39
21-04-2018,21-Apr-18,To Comm. on RTGS[ID:8893 For10150400000008 OMCONSULTING SERVICES],0,60,-61251146.91,-61251146.91,0,60,True,RTGS,39
21-04-2018,21-Apr-18,By RTGS ID:8898 [From021105500377 MANISHAENTERPRISE 209THE SUMMIT,834654,0,-60416492.91,-60416492.91,834654,0,True,RTGS,39
21-04-2018,21-Apr-18,To RTGS[ID:8895 For607705040000103 HALDERENTERPRISE],0,400000,-60816492.91,-60816492.91,0,400000,True,RTGS,39
21-04-2018,21-Apr-18,To Comm. on RTGS[ID:8895 For607705040000103 HALDERENTERPRISE],0,32,-60816524.91,-60816524.91,0,32,True,RTGS,39
21-04-2018,21-Apr-18,By RTGS ID:8899 [From021105500377 MANISHAENTERPRISE 209THE SUMMIT,813800,0,-60002724.91,-60002724.91,813800,0,True,RTGS,39
21-04-2018,21-Apr-18,By RTGS ID:8900 [From021105500377 MANISHAENTERPRISE 209THE SUMMIT,759068,0,-59243656.91,-59243656.91,759068,0,True,RTGS,39
21-04-2018,21-Apr-18,By RTGS ID:8901 [From021105500377 MANISHAENTERPRISE 209THE SUMMIT,527258,0,-58716398.91,-58716398.91,527258,0,True,RTGS,39
21-04-2018,21-Apr-18,To RTGS[ID:8902 For32343227367 NOVATECHPROJECTS I PVT LTD],0,200000,-58916398.91,-58916398.91,0,200000,True,RTGS,39
21-04-2018,21-Apr-18,To Comm. on RTGS[ID:8902 For32343227367 NOVATECHPROJECTS I PVT LTD],0,35,-58916433.91,-58916433.91,0,35,True,RTGS,39
21-04-2018,21-Apr-18,To RTGS[ID:8903 For00600310013437 ACC LTD]To Comm. on RTGS[ID:8903 For,0,337500,-59253933.91,-59253933.91,0,337500,True,RTGS,39
21-04-2018,21-Apr-18,To Comm. on RTGS[ID:8903 For00600310013437 ACC LTD]To NEFT/UBIN-JAY LAXMI,0,35,-59253968.91,-59253968.91,0,35,True,RTGS,39
21-04-2018,21-Apr-18,To NEFT/UBIN-JAY LAXMIFABRI-004418111065099[ID:65099],0,181613,-59435581.91,-59435581.91,0,181613,True,NEFT,39
21-04-2018,21-Apr-18,To Comm.on NEFT:/UBIN-JAYLAXMIFABRI-004418111065099[ID:6509,0,16,-59435597.91,-59435597.91,0,16,True,NEFT,39
21-04-2018,21-Apr-18,To NEFT/UTIB-SOURAVSARANGI-004418111065094[ID:65094],0,35420,-59471017.91,-59471017.91,0,35420,True,NEFT,39
21-04-2018,21-Apr-18,To Comm.onNEFT:/UTIB-SOURAVSARANGI-004418111065094[ID:6,0,6,-59471023.91,-59471023.91,0,6,True,NEFT,39
21-04-2018,21-Apr-18,To NEFT/IBKL-MAA TARADEVIBU-004418111065093[ID:65093]To Comm.on NEFT:/IBKL-MAA,0,150000,-59621023.91,-59621023.91,0,150000,True,NEFT,39
21-04-2018,21-Apr-18,To Comm.on NEFT:/IBKL-MAATARADEVIBU-004418111065093[ID:65093],0,16,-59621039.91,-59621039.91,0,16,True,NEFT,39
21-04-2018,21-Apr-18,To RTGS[ID:8906 For 0112396848INESH ACCERRO LTD]To Comm. on RTGS[ID:8906 For,0,1500000,-61121039.91,-61121039.91,0,1500000,True,RTGS,39
21-04-2018,21-Apr-18,To Comm. on RTGS[ID:8906 For0112396848 INESH ACCERROLTD],0,64,-61121103.91,-61121103.91,0,64,True,RTGS,39
21-04-2018,21-Apr-18,To RTGS[ID:8905 For1756002100016951 OSIA EXIMPVT LTD],0,3020900,-64142003.91,-64142003.91,0,3020900,True,RTGS,39
21-04-2018,21-Apr-18,To Comm. on RTGS[ID:8905 For1756002100016951 OSIA EXIMPVT LTD],0,64,-64142067.91,-64142067.91,0,64,True,RTGS,39
21-04-2018,21-Apr-18,To PO EXECUTIVE ENGG MIDC(4 PO'S)To PO No. Issued.,0,12007,-64154074.91,-64154074.91,0,12007,True,Others,39
21-04-2018,21-Apr-18,To PO No. Issued.,0,46880,-64200954.91,-64200954.91,0,46880,True,Others,39
21-04-2018,21-Apr-18,To PO COMM - EXECUTIVEENGG-MIDC(4PO'S)To NEFT/BKDN-JAGAT BANDHU,0,300,-64201254.91,-64201254.91,0,300,True,NEFT,39
21-04-2018,21-Apr-18,To NEFT/BKDN-JAGAT BANDHUDE-004418111065125[ID:65125]To Comm.on,0,63651,-64264905.91,-64264905.91,0,63651,True,NEFT,39
21-04-2018,21-Apr-18,To Comm.onNEFT:/BKDN-JAGAT BANDHUDE-004418111065125[ID:65125],0,6,-64264911.91,-64264911.91,0,6,True,NEFT,39
21-04-2018,21-Apr-18,To PO COMM - MSEDCL,0,141,-64265052.91,-64265052.91,0,141,True,Others,39
21-04-2018,21-Apr-18,To COMM ON LC NO 209,0,365,-64265417.91,-64265417.91,0,365,True,Others,39
21-04-2018,21-Apr-18,To COMM ON LC NO 210,0,179,-64265596.91,-64265596.91,0,179,True,Others,39
21-04-2018,21-Apr-18,To COMM ON LC NO 215,0,372,-64265968.91,-64265968.91,0,372,True,Others,39
21-04-2018,21-Apr-18,To COMM ON LC NO 226,0,1164,-64267132.91,-64267132.91,0,1164,True,Others,39
23-04-2018,23-Apr-18,RANU GAS SERVICE,0,3546,-64270678.91,-64270678.91,0,3546,True,Others,39
23-04-2018,23-Apr-18,VENUS ENGINEERS,0,126126,-64396804.91,-64396804.91,0,126126,True,Others,39
24-04-2018,24-Apr-18,To NEFT/BARB-SUMANA AVIJITG-004418114065209[ID:65209]To Comm.on,0,13277,-64410081.91,-64410081.91,0,13277,True,NEFT,39
24-04-2018,24-Apr-18,To Comm.onNEFT:/BARB-SUMANA AVIJITG-004418114065209[ID:65209],0,6,-64410087.91,-64410087.91,0,6,True,NEFT,39
24-04-2018,24-Apr-18,To Self,0,25000,-64435087.91,-64435087.91,0,25000,True,CASH,39
24-04-2018,24-Apr-18,By NEFT ID:65224 [FromRAMAGUNDAM FERTILIZERSAND],879945,0,-63555142.91,-63555142.91,879945,0,True,NEFT,39
24-04-2018,24-Apr-18,DEORAO B BATKI,0,23700,-63578842.91,-63578842.91,0,23700,True,Others,39
24-04-2018,24-Apr-18,VKONNECT TOURS ANDTRAVELS PVT LTDParticulars,0,50969,-63629811.91,-63629811.91,0,50969,True,Others,39
24-04-2018,24-Apr-18,NAVDA SERVICE STATION,0,10000,-63639811.91,-63639811.91,0,10000,True,Others,39
24-04-2018,24-Apr-18,To NEFT/YESB-PASSIMENGINEER-004418114065238[ID:65238],0,100000,-63739811.91,-63739811.91,0,100000,True,NEFT,39
24-04-2018,24-Apr-18,To Comm.onNEFT:/YESB-PASSIMENGINEER-004418114065238[ID:,0,6,-63739817.91,-63739817.91,0,6,True,NEFT,39
24-04-2018,24-Apr-18,To NEFT/UTIB-SHAHANWAZALAM-004418114065242[ID:65242],0,13500,-63753317.91,-63753317.91,0,13500,True,NEFT,39
24-04-2018,24-Apr-18,To Comm.onNEFT:/UTIB-SHAHANWAZALAM-004418114065242[ID:6524,0,6,-63753323.91,-63753323.91,0,6,True,NEFT,39
24-04-2018,24-Apr-18,To RTGS[ID:8921 For020150050801203 MAHARACONSTRUCTION],0,462560,-64215883.91,-64215883.91,0,462560,True,RTGS,39
24-04-2018,24-Apr-18,To Comm. on RTGS[ID:8921 For020150050801203 MAHARACONSTRUCTION],0,35,-64215918.91,-64215918.91,0,35,True,RTGS,39
24-04-2018,24-Apr-18,To Stop Pmt.(26419-26419),0,150,-64216068.91,-64216068.91,0,150,True,Others,39
24-04-2018,24-Apr-18,To NEFT/HDFC-U KBHOL-004418114065253[ID:65253],0,79271,-64295339.91,-64295339.91,0,79271,True,NEFT,39
24-04-2018,24-Apr-18,To Comm.on NEFT:/HDFC-U KBHOL-004418114065253[ID:65253],0,6,-64295345.91,-64295345.91,0,6,True,NEFT,39
24-04-2018,24-Apr-18,To NEFT/UTIB-TILAKARUN-004418114065252[ID:65252],0,50000,-64345345.91,-64345345.91,0,50000,True,NEFT,39
24-04-2018,24-Apr-18,To Comm.on NEFT:/UTIB-TILAKARUN-004418114065252[ID:65252],0,6,-64345351.91,-64345351.91,0,6,True,NEFT,39
25-04-2018,25-Apr-18,MSEDCL,0,36570,-64381921.91,-64381921.91,0,36570,True,Others,39
25-04-2018,25-Apr-18,INDO THERM ENGINEERS PVTLTDSAI SAGAR ENTERPRISES,0,220256,-64602177.91,-64602177.91,0,220256,True,Others,39
25-04-2018,25-Apr-18,SAI SAGAR ENTERPRISES,0,201960,-64804137.91,-64804137.91,0,201960,True,Others,39
25-04-2018,25-Apr-18,CHANDA ENGINEERINGWORKSTo PROCESSING CHRGS FR,0,8142,-64812279.91,-64812279.91,0,8142,True,CHARGES,39
25-04-2018,25-Apr-18,To PROCESSING CHRGS FRADHOC LIMIT OF RS 200LAKHS,0,23600,-64835879.91,-64835879.91,0,23600,True,CHARGES,39
25-04-2018,25-Apr-18,To NEFT/SCBL-NOVATECHPROJEC-004418115065344[ID:65344],0,10000000,-74835879.91,-74835879.91,0,10000000,True,NEFT,39
25-04-2018,25-Apr-18,To Comm.onNEFT:/SCBL-NOVATECHPROJEC-004418115065344[ID:65,0,29,-74835908.91,-74835908.91,0,29,True,NEFT,39
25-04-2018,25-Apr-18,To NEFT/SBIN-TANUJAJALAN-004418115065346[ID:65346],0,765000,-75600908.91,-75600908.91,0,765000,True,NEFT,39
25-04-2018,25-Apr-18,To Comm.onNEFT:/SBIN-TANUJAJALAN-004418115065346[ID:6534,0,29,-75600937.91,-75600937.91,0,29,True,NEFT,39
25-04-2018,25-Apr-18,To NEFT/HDFC-TATA CAPITALFI-004418115065345[ID:65345]To Comm.on NEFT:/HDFC-TATA,0,6800000,-82400937.91,-82400937.91,0,6800000,True,NEFT,39
25-04-2018,25-Apr-18,To Comm.on NEFT:/HDFC-TATACAPITALFI-004418115065345[ID:65345],0,29,-82400966.91,-82400966.91,0,29,True,NEFT,39
26-04-2018,26-Apr-18,To SI TL/B-LOAN/180,0,14500,-82415466.91,-82415466.91,0,14500,True,ECS,39
26-04-2018,26-Apr-18,NIMBUS LOGISTICS,0,253500,-82668966.91,-82668966.91,0,253500,True,Others,39
26-04-2018,26-Apr-18,SHAMSHER BAHADURMOURYASRI BALAJI LOGISTIC,0,4800,-82673766.91,-82673766.91,0,4800,True,Others,39
26-04-2018,26-Apr-18,SRI BALAJI LOGISTIC,0,258600,-82932366.91,-82932366.91,0,258600,True,Others,39
26-04-2018,26-Apr-18,ECONOMIC RESEARCH INDIAPVT LTDSUPREME HVAC,0,32400,-82964766.91,-82964766.91,0,32400,True,Others,39
26-04-2018,26-Apr-18,SUPREME HVAC,0,100000,-83064766.91,-83064766.91,0,100000,True,Others,39
26-04-2018,26-Apr-18,To Commission Charged onLC/No.228To Service Charges Charged on,0,5948,-83070714.91,-83070714.91,0,5948,True,CHARGES,39
26-04-2018,26-Apr-18,To Service Charges Charged onLC/No.228To NEFT/BKDN-SUBHOJEET,0,1180,-83071894.91,-83071894.91,0,1180,True,CHARGES,39
27-04-2018,27-Apr-18,To NEFT/BKDN-SUBHOJEETMUKHE-004418117065463[ID:65463],0,12643,-83084537.91,-83084537.91,0,12643,True,NEFT,39
27-04-2018,27-Apr-18,To Comm.onNEFT:/BKDN-SUBHOJEETMUKHE-004418117065463[ID:654,0,6,-83084543.91,-83084543.91,0,6,True,NEFT,39
27-04-2018,27-Apr-18,To Self,0,15000,-83099543.91,-83099543.91,0,15000,True,CASH,39
27-04-2018,27-Apr-18,SHREE KRISHNAENTERPRISESLLOYD S REGISTER ASIA,0,3510,-83103053.91,-83103053.91,0,3510,True,Others,39
27-04-2018,27-Apr-18,LLOYD S REGISTER ASIA,0,151200,-83254253.91,-83254253.91,0,151200,True,Others,39
27-04-2018,27-Apr-18,To NEFT/SCBL-NOVATECHPROJEC-004418117065521[ID:65521],0,500000,-83754253.91,-83754253.91,0,500000,True,NEFT,39
27-04-2018,27-Apr-18,To Comm.onNEFT:/SCBL-NOVATECHPROJEC-004418117065521[ID:65,0,29,-83754282.91,-83754282.91,0,29,True,NEFT,39
27-04-2018,27-Apr-18,By NEFT/HDFC-GARDENREACH SH-N117180528234581[ID:65520],4020189.23,0,-79734093.68,-79734093.68,4020189.22999999,0,True,NEFT,39
27-04-2018,27-Apr-18,To NEFT/BARB-SPINE TECHNOSE-004418117065523[ID:65523]To Comm.on,0,6372,-79740465.68,-79740465.68,0,6372,True,NEFT,39
27-04-2018,27-Apr-18,To Comm.onNEFT:/BARB-SPINE TECHNOSE-004418117065523[ID:65523],0,3,-79740468.68,-79740468.68,0,3,True,NEFT,39
27-04-2018,27-Apr-18,To NEFT/HDFC-ABENGG-004418117065527[ID:65527],0,49500,-79789968.68,-79789968.68,0,49500,True,NEFT,39
27-04-2018,27-Apr-18,27-Apr-2018 To Comm.on NEFT:/HDFC-ABENGG-004418117065527[ID:65527],0,6,-79789974.68,-79789974.68,0,6,True,NEFT,39
30-04-2018,30-Apr-18,30-Apr-2018 To Int. Dr. 01/04/2018-0.0037165510406342901-May-2018 To ACH DR KMBLDRAOPE,0,797309,-80587283.68,-80587283.68,0,797309,True,NACH,39
